日期,时间,中西区,南区,东区,观塘,深水埗,葵涌,荃湾,将军澳,元朗,屯门,东涌,大埔,沙田,北区,塔门,铜锣湾,中环,旺角
2024/2/25,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2024/2/25,11,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2024/2/25,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2024/2/25,13,2*,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2024/2/25,14,2*,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
2024/2/25,15,3*,3,3,3,2,3,2,3,3,3,3,2,2,2,2,3,3,3
2024/2/25,16,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3
2024/2/25,17,3*,3,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3
2024/2/25,18,3*,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4
2024/2/25,19,3*,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4
2024/2/25,20,3*,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4
2024/2/25,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3
2024/2/25,22,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,4,3,3
2024/2/25,23,3,3,3,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/25,24,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/25,每日最高值,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4
2024/2/26,1,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,2,2,3,3,3,2,3,2,3,2*,2,2,2,2,2,2,3,3,3
2024/2/26,3,2,3,3,3,2,3,2,3,2*,2,2,2*,2,2,2,3,3,3
2024/2/26,4,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,5,3,3,3,3,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,6,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,7,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,8,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,9,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,10,3,3,3,2,2,3,3,3,2,2,2,2,2,2,2,3,3,3
2024/2/26,11,3,3,3,2,2,3,3,3,2,2,2,2*,2,2,2,3,3,3
2024/2/26,12,3,3,3,2,2,3,3,3,2,2*,3,2*,3,2,2,3,3,3
2024/2/26,13,3,3,3,3,3,3,3,3,3,2*,3,3,3,2*,2,3,3,3
2024/2/26,14,3,3,3,3,3,3,3,3,3,3,3,3,3,3*,3,3,3,3
2024/2/26,15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2024/2/26,16,3,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4
2024/2/26,17,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4
2024/2/26,18,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,4,4
2024/2/26,19,4,4,4,4,4,5,5,4,5,4,5,4,4,4,4,4,4,4
2024/2/26,20,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4
2024/2/26,21,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4
2024/2/26,22,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4
2024/2/26,23,3,4,4,4,4,4,3,4,3,3,3,3,4,3,4,4,4,4
2024/2/26,24,3,3,4,4,3,3,3,4,3,3,2,3,4,3,4,4,3,4
2024/2/26,每日最高值,4,4,4,4,4,5,5,4,5,4,5,4,4,4,4,4,4,4
2024/2/27,1,3,3,4,3,3,3,3,4,2,3,2,3,3,2,3,4,3,3
2024/2/27,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,3,3,3
2024/2/27,3,3,3,3,3,3,3,2,3,2,2,2,2,3,2,2,3,3,3
2024/2/27,4,3,3,3,3,3,3,2,3,2,2,2,2,3,2,2,3,3,3
2024/2/27,5,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,3,3,2
2024/2/27,6,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,7,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,11,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,12,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/27,13,3*,3,3,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3
2024/2/27,14,3*,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3
2024/2/27,15,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4
2024/2/27,16,4,3,4,3,4,4,3,3,3,4,3,3,3,3,3,4,4,4
2024/2/27,17,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4
2024/2/27,18,4,4,4,3,4,4,4,4,4,5,4,4,4,4,3,4,4,4
2024/2/27,19,4,4,4,3,4,4,4,4,4,5,4,3,4,4,4,4,4,4
2024/2/27,20,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
2024/2/27,21,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4
2024/2/27,22,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4
2024/2/27,23,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
2024/2/27,24,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4
2024/2/27,每日最高值,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4
2024/2/28,1,4,4,4,3,4,4,4,4,3,3,3,4,4,4,4,4,4,4
2024/2/28,2,4,4,4,3,4,4,4,4,3,3,3*,4,4,3,4,4,4,4
2024/2/28,3,4,4,4,3,4,4,4,4,3,3,3*,4,4,3,4,4,4*,4
2024/2/28,4,4,4,4,3,3,4,3,4,3,3,3,3,4,3,4,4,4,4
2024/2/28,5,4,4,4,3,3,3,3,4,3,3,3,3,4,3,4,4,4,3
2024/2/28,6,4,3,4,3,3,3,3,4,2,3,2,3,3,3,4,4,4,3
2024/2/28,7,4,3,4,3,3,3,3,4,2,3,3,3,3,3,3,4,4,3
2024/2/28,8,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3
2024/2/28,9,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3
2024/2/28,10,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4,4
2024/2/28,11,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,4,4*,4
2024/2/28,12,4,4,4,3,3,4,3,4,3,3,3,3,3,3,3,4,4*,4
2024/2/28,13,4,4,4,3,4,4,3,4,3,3,3,3,4,3,4,4,4*,4
2024/2/28,14,4,4,4,3,4,4,4,4,3,4,3,4,4,3,4,4,4*,4
2024/2/28,15,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4*,4
2024/2/28,16,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4*,4
2024/2/28,17,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4*,4
2024/2/28,18,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5*,4
2024/2/28,19,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4
2024/2/28,20,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4
2024/2/28,21,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2024/2/28,22,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
2024/2/28,23,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
2024/2/28,24,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4
2024/2/28,每日最高值,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,5,4
2024/2/29,1,4,4,4,3,4,3,4,4,4,4,4,3,4,3,3,4,4,4
2024/2/29,2,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,4,4,4
2024/2/29,3,4,3,4,3,3,3,4,4,4,4,3,3,3,3,2,4,4,4
2024/2/29,4,4,3,4,3,3,3,4,4,4,4,3,3,3,3,2,4,4,3
2024/2/29,5,4,3,4,3*,3,3*,4,4,4,4,3,3,2*,3,2,4,4,3
2024/2/29,6,3,3,4,3*,3,3*,4,4,4,4,3,3,2*,3,2,4,4,3
2024/2/29,7,3,3,4,3,3,3,4,4,4,4,3,3,3,3,2,3,4,3
2024/2/29,8,3,3,4,3,3,3,3,4,4,4,3,3,3,3,2,4,4,3
2024/2/29,9,3,3,4,3,3,3,3,4,4,4,3,3,3,3,2,4,3,3
2024/2/29,10,3,3,4,3,3,3,3,4,4,4,4,3,3,3,2,4,4*,4
2024/2/29,11,4,3,4,3,3,3,3,4,4*,4,4,3,3,3,3,4,4*,4
2024/2/29,12,4,3,4,3,4,3,4,4,4*,4,4,3,3,3,3,4,4*,4
2024/2/29,13,4,4,4,3,4,4,4,4,4,5,4*,3,3,3,3,4,4*,4
2024/2/29,14,4,4,4,4,4,4,4,4,4,5,4*,4,3,3,4,4,4*,4
2024/2/29,15,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5*,4
2024/2/29,16,4,4,5,4,5,5,5,4,4,4,3,5,4,4,3,5,4,5
2024/2/29,17,4,4,4,4,4,4,4,4,3,3,3,4,4*,3,3,5,4,5
2024/2/29,18,3,4,4,4,4,3,3,4,2,2,2,3,4*,2,2,4,3,4
2024/2/29,19,2,3,3,3,3,3,2,4,2,2,2,2,3,2,2,3,3,3
2024/2/29,20,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,3
2024/2/29,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
2024/2/29,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2024/2/29,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2024/2/29,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
2024/2/29,每日最高值,4,4,5,4,5,5,5,4,4,5,4,5,4,4,4,5,5,5
